date,state,fips,cases
2020-02-16,Germany,0,0
2020-02-15,Germany,0,0
2020-02-14,Germany,0,0
2020-02-13,Germany,0,0
2020-02-12,Germany,0,2
2020-02-11,Germany,0,0
2020-02-10,Germany,0,0
2020-02-09,Germany,0,0
2020-02-08,Germany,0,1
2020-02-07,Germany,0,1
2020-02-06,Germany,0,0
2020-02-05,Germany,0,0
2020-02-04,Germany,0,2
2020-02-03,Germany,0,1
2020-02-02,Germany,0,1
2020-02-01,Germany,0,2
2020-01-31,Germany,0,1
2020-01-30,Germany,0,0
2020-01-29,Germany,0,3
2020-01-28,Germany,0,1
2020-01-27,Germany,0,0
2020-01-26,Germany,0,0
2020-01-25,Germany,0,0
2020-01-24,Germany,0,0
2020-01-23,Germany,0,0
2020-01-22,Germany,0,0
2020-01-21,Germany,0,0
2020-01-20,Germany,0,0
2020-01-19,Germany,0,0
2020-01-18,Germany,0,0
2020-01-17,Germany,0,0
2020-01-16,Germany,0,0
2020-01-15,Germany,0,0
2020-01-14,Germany,0,0
2020-01-13,Germany,0,0
2020-01-12,Germany,0,0
2020-01-11,Germany,0,0
2020-01-10,Germany,0,0
2020-01-09,Germany,0,0
2020-01-08,Germany,0,0
2020-01-07,Germany,0,0
2020-01-06,Germany,0,0
2020-01-05,Germany,0,0
2020-01-04,Germany,0,0
2020-01-03,Germany,0,0
2020-01-02,Germany,0,0
2020-01-01,Germany,0,0
2019-12-31,Germany,0,0
2020-04-17,Greece,0,15
2020-04-16,Greece,0,22
2020-04-15,Greece,0,25
2020-04-14,Greece,0,31
2020-04-13,Greece,0,33
2020-04-12,Greece,0,70
2020-04-11,Greece,0,56
2020-04-10,Greece,0,71
2020-04-09,Greece,0,52
2020-04-08,Greece,0,77
2020-04-07,Greece,0,20
2020-04-06,Greece,0,62
2020-04-05,Greece,0,60
2020-04-04,Greece,0,99
2020-04-03,Greece,0,139
2020-04-02,Greece,0,61
2020-04-01,Greece,0,102
2020-03-31,Greece,0,56
2020-03-30,Greece,0,95
2020-03-29,Greece,0,95
2020-03-28,Greece,0,74
2020-03-27,Greece,0,71
2020-03-26,Greece,0,78
2020-03-25,Greece,0,48
2020-03-24,Greece,0,71
2020-03-23,Greece,0,94
2020-03-22,Greece,0,35
2020-03-21,Greece,0,31
2020-03-20,Greece,0,46
2020-03-19,Greece,0,31
2020-03-18,Greece,0,35
2020-03-17,Greece,0,21
2020-03-16,Greece,0,103
2020-03-15,Greece,0,38
2020-03-14,Greece,0,57
2020-03-13,Greece,0,34
2020-03-12,Greece,0,9
2020-03-11,Greece,0,6
2020-03-10,Greece,0,11
2020-03-09,Greece,0,7
2020-03-08,Greece,0,21
2020-03-07,Greece,0,13
2020-03-06,Greece,0,22
2020-03-05,Greece,0,3
2020-03-02,Greece,0,0
2020-03-01,Greece,0,3
2020-02-29,Greece,0,1
2020-02-28,Greece,0,2
2020-02-27,Greece,0,1
2020-02-26,Greece,0,0
2020-02-25,Greece,0,0
2020-02-24,Greece,0,0
2020-02-23,Greece,0,0
2020-02-22,Greece,0,0
2020-02-21,Greece,0,0
2020-02-20,Greece,0,0
2020-02-19,Greece,0,0
2020-02-18,Greece,0,0
2020-02-17,Greece,0,0
2020-02-16,Greece,0,0
2020-02-15,Greece,0,0
2020-02-14,Greece,0,0
2020-02-13,Greece,0,0
2020-02-12,Greece,0,0
2020-02-11,Greece,0,0
2020-02-10,Greece,0,0
2020-02-09,Greece,0,0
2020-02-08,Greece,0,0
2020-02-07,Greece,0,0
2020-02-06,Greece,0,0
2020-02-05,Greece,0,0
2020-02-04,Greece,0,0
2020-02-03,Greece,0,0
2020-02-02,Greece,0,0
2020-02-01,Greece,0,0
2020-01-31,Greece,0,0
2020-01-30,Greece,0,0
2020-01-29,Greece,0,0
2020-01-28,Greece,0,0
2020-01-27,Greece,0,0
2020-01-26,Greece,0,0
2020-01-25,Greece,0,0
2020-01-24,Greece,0,0
2020-01-23,Greece,0,0
2020-01-22,Greece,0,0
2020-01-21,Greece,0,0
2020-01-20,Greece,0,0
2020-01-19,Greece,0,0
2020-01-18,Greece,0,0
2020-01-17,Greece,0,0
2020-01-16,Greece,0,0
2020-01-15,Greece,0,0
2020-01-14,Greece,0,0
2020-01-13,Greece,0,0
2020-01-12,Greece,0,0
2020-01-11,Greece,0,0
2020-01-10,Greece,0,0
2020-01-09,Greece,0,0
2020-01-08,Greece,0,0
2020-01-07,Greece,0,0
2020-01-06,Greece,0,0
2020-01-05,Greece,0,0
2020-01-04,Greece,0,0
2020-01-03,Greece,0,0
2020-01-02,Greece,0,0
2020-01-01,Greece,0,0
2019-12-31,Greece,0,0
2020-04-17,Hungary,0,111
2020-04-16,Hungary,0,73
2020-04-15,Hungary,0,67
2020-04-14,Hungary,0,54
2020-04-13,Hungary,0,48
2020-04-12,Hungary,0,100
2020-04-11,Hungary,0,120
2020-04-10,Hungary,0,210
2020-04-09,Hungary,0,85
2020-04-08,Hungary,0,78
2020-04-07,Hungary,0,73
2020-04-06,Hungary,0,11
2020-04-05,Hungary,0,55
2020-04-04,Hungary,0,55
2020-04-03,Hungary,0,38
2020-04-02,Hungary,0,60
2020-04-01,Hungary,0,33
2020-03-31,Hungary,0,45
2020-03-30,Hungary,0,39
2020-03-29,Hungary,0,65
2020-03-28,Hungary,0,43
2020-03-27,Hungary,0,39
2020-03-26,Hungary,0,35
2020-03-25,Hungary,0,39
2020-03-24,Hungary,0,20
2020-03-23,Hungary,0,36
2020-03-22,Hungary,0,28
2020-03-21,Hungary,0,18
2020-03-20,Hungary,0,12
2020-03-19,Hungary,0,23
2020-03-18,Hungary,0,0
2020-03-17,Hungary,0,11
2020-03-16,Hungary,0,8
2020-03-15,Hungary,0,6
2020-03-14,Hungary,0,9
2020-03-13,Hungary,0,3
2020-03-12,Hungary,0,1
2020-03-11,Hungary,0,3
2020-03-10,Hungary,0,1
2020-03-09,Hungary,0,1
2020-03-08,Hungary,0,3
2020-03-07,Hungary,0,2
2020-03-05,Hungary,0,2
2020-04-17,Ireland,0,724
2020-04-16,Ireland,0,1068
2020-04-15,Ireland,0,832
2020-04-14,Ireland,0,992
2020-04-13,Ireland,0,727
2020-04-12,Ireland,0,839
2020-04-11,Ireland,0,696
2020-04-10,Ireland,0,1169
2020-04-09,Ireland,0,515
2020-04-08,Ireland,0,345
2020-04-07,Ireland,0,253
2020-04-06,Ireland,0,507
2020-04-05,Ireland,0,331
2020-04-04,Ireland,0,424
2020-04-03,Ireland,0,402
2020-04-02,Ireland,0,212
2020-04-01,Ireland,0,325
2020-03-31,Ireland,0,295
2020-03-30,Ireland,0,200
2020-03-29,Ireland,0,294
2020-03-28,Ireland,0,302
2020-03-27,Ireland,0,255
2020-03-26,Ireland,0,235
2020-03-25,Ireland,0,204
2020-03-24,Ireland,0,219
2020-03-23,Ireland,0,121
2020-03-22,Ireland,0,102
2020-03-21,Ireland,0,126
2020-03-20,Ireland,0,191
2020-03-19,Ireland,0,74
2020-03-18,Ireland,0,69
2020-03-17,Ireland,0,54
2020-03-16,Ireland,0,40
2020-03-15,Ireland,0,38
2020-03-14,Ireland,0,21
2020-03-13,Ireland,0,27
2020-03-12,Ireland,0,8
2020-03-11,Ireland,0,14
2020-03-09,Ireland,0,2
2020-03-08,Ireland,0,1
2020-03-07,Ireland,0,5
2020-03-06,Ireland,0,7
2020-03-05,Ireland,0,4
2020-03-04,Ireland,0,1
2020-03-02,Ireland,0,0
2020-03-01,Ireland,0,1
2020-02-29,Ireland,0,0
2020-02-28,Ireland,0,0
2020-02-27,Ireland,0,0
2020-02-26,Ireland,0,0
2020-02-25,Ireland,0,0
2020-02-24,Ireland,0,0
2020-02-23,Ireland,0,0
2020-02-22,Ireland,0,0
2020-02-21,Ireland,0,0
2020-02-20,Ireland,0,0
2020-02-19,Ireland,0,0
2020-02-18,Ireland,0,0
2020-02-17,Ireland,0,0
2020-02-16,Ireland,0,0
2020-02-15,Ireland,0,0
2020-02-14,Ireland,0,0
2020-02-13,Ireland,0,0
2020-02-12,Ireland,0,0
2020-02-11,Ireland,0,0
2020-02-10,Ireland,0,0
2020-02-09,Ireland,0,0
2020-02-08,Ireland,0,0
2020-02-07,Ireland,0,0
2020-02-06,Ireland,0,0
2020-02-05,Ireland,0,0
2020-02-04,Ireland,0,0
2020-02-03,Ireland,0,0
2020-02-02,Ireland,0,0
2020-02-01,Ireland,0,0
2020-01-31,Ireland,0,0
2020-01-30,Ireland,0,0
2020-01-29,Ireland,0,0
2020-01-28,Ireland,0,0
2020-01-27,Ireland,0,0
2020-01-26,Ireland,0,0
2020-01-25,Ireland,0,0
2020-01-24,Ireland,0,0
2020-01-23,Ireland,0,0
2020-01-22,Ireland,0,0
2020-01-21,Ireland,0,0
2020-01-20,Ireland,0,0
2020-01-19,Ireland,0,0
2020-01-18,Ireland,0,0
2020-01-17,Ireland,0,0
2020-01-16,Ireland,0,0
2020-01-15,Ireland,0,0
2020-01-14,Ireland,0,0
2020-01-13,Ireland,0,0
2020-01-12,Ireland,0,0
2020-01-11,Ireland,0,0
2020-01-10,Ireland,0,0
2020-01-09,Ireland,0,0
2020-01-08,Ireland,0,0
2020-01-07,Ireland,0,0
2020-01-06,Ireland,0,0
2020-01-05,Ireland,0,0
2020-01-04,Ireland,0,0
2020-01-03,Ireland,0,0
2020-01-02,Ireland,0,0
2020-01-01,Ireland,0,0
2019-12-31,Ireland,0,0
2020-04-17,Italy,0,3786
2020-04-16,Italy,0,2667
2020-04-15,Italy,0,2972
2020-04-14,Italy,0,3153
2020-04-13,Italy,0,4092
2020-04-12,Italy,0,4694
2020-04-11,Italy,0,3951
2020-04-10,Italy,0,4204
2020-04-09,Italy,0,3836
2020-04-08,Italy,0,3039
2020-04-07,Italy,0,3599
2020-04-06,Italy,0,4316
2020-04-05,Italy,0,4805
2020-04-04,Italy,0,4585
2020-04-03,Italy,0,4668
2020-04-02,Italy,0,4782
2020-04-01,Italy,0,4053
2020-03-31,Italy,0,4050
2020-03-30,Italy,0,5217
2020-03-29,Italy,0,5974
2020-03-28,Italy,0,5959
2020-03-27,Italy,0,6153
2020-03-26,Italy,0,5210
2020-03-25,Italy,0,5249
2020-03-24,Italy,0,4789
2020-03-23,Italy,0,5560
2020-03-22,Italy,0,6557
2020-03-21,Italy,0,5986
2020-03-20,Italy,0,5322
2020-03-19,Italy,0,4207
2020-03-18,Italy,0,3526
2020-03-17,Italy,0,4000
2020-03-16,Italy,0,2823
2020-03-15,Italy,0,3497
2020-03-14,Italy,0,2547
2020-03-13,Italy,0,2651
2020-03-12,Italy,0,2313
2020-03-11,Italy,0,977
2020-03-10,Italy,0,1797
2020-03-09,Italy,0,1492
2020-03-08,Italy,0,1247
2020-03-07,Italy,0,778
2020-03-06,Italy,0,769
2020-03-05,Italy,0,587
2020-03-04,Italy,0,466
2020-03-03,Italy,0,347
2020-03-02,Italy,0,561
2020-03-01,Italy,0,240
2020-02-29,Italy,0,238
2020-02-28,Italy,0,250
2020-02-27,Italy,0,78
2020-02-26,Italy,0,93
2020-02-25,Italy,0,97
2020-02-24,Italy,0,53
2020-02-23,Italy,0,62
2020-02-22,Italy,0,14
2020-02-21,Italy,0,0
2020-02-20,Italy,0,0
2020-02-19,Italy,0,0
2020-02-18,Italy,0,0
2020-02-17,Italy,0,0
2020-02-16,Italy,0,0
2020-02-15,Italy,0,0
2020-02-14,Italy,0,0
2020-02-13,Italy,0,0
2020-02-12,Italy,0,0
2020-02-11,Italy,0,0
2020-02-10,Italy,0,0
2020-02-09,Italy,0,0
2020-02-08,Italy,0,0
2020-02-07,Italy,0,0
2020-02-06,Italy,0,0
2020-02-05,Italy,0,0
2020-02-04,Italy,0,0
2020-02-03,Italy,0,0
2020-02-02,Italy,0,0
2020-02-01,Italy,0,0
2020-01-31,Italy,0,3
2020-01-30,Italy,0,0
2020-01-29,Italy,0,0
2020-01-28,Italy,0,0
2020-01-27,Italy,0,0
2020-01-26,Italy,0,0
2020-01-25,Italy,0,0
2020-01-24,Italy,0,0
2020-01-23,Italy,0,0
2020-01-22,Italy,0,0
2020-01-21,Italy,0,0
2020-01-20,Italy,0,0
2020-01-19,Italy,0,0
2020-01-18,Italy,0,0
2020-01-17,Italy,0,0
2020-01-16,Italy,0,0
2020-01-15,Italy,0,0
2020-01-14,Italy,0,0
2020-01-13,Italy,0,0
2020-01-12,Italy,0,0
2020-01-11,Italy,0,0
2020-01-10,Italy,0,0
2020-01-09,Italy,0,0
2020-01-08,Italy,0,0
2020-01-07,Italy,0,0
2020-01-06,Italy,0,0
2020-01-05,Italy,0,0
2020-01-04,Italy,0,0
2020-01-03,Italy,0,0
2020-01-02,Italy,0,0
2020-01-01,Italy,0,0
2019-12-31,Italy,0,0
2020-04-17,Latvia,0,9
2020-04-16,Latvia,0,9
2020-04-15,Latvia,0,2
2020-04-14,Latvia,0,4
2020-04-13,Latvia,0,21
2020-04-12,Latvia,0,18
2020-04-11,Latvia,0,23
2020-04-10,Latvia,0,12
2020-04-09,Latvia,0,29
2020-04-08,Latvia,0,6
2020-04-07,Latvia,0,9
2020-04-06,Latvia,0,24
2020-04-05,Latvia,0,16
2020-04-04,Latvia,0,35
2020-04-03,Latvia,0,12
2020-04-02,Latvia,0,48
2020-04-01,Latvia,0,22
2020-03-31,Latvia,0,0
2020-03-30,Latvia,0,71
2020-03-29,Latvia,0,25
2020-03-28,Latvia,0,36
2020-03-27,Latvia,0,23
2020-03-26,Latvia,0,24
2020-03-25,Latvia,0,17
2020-03-24,Latvia,0,41
2020-03-23,Latvia,0,15
2020-03-22,Latvia,0,13
2020-03-21,Latvia,0,25
2020-03-20,Latvia,0,15
2020-03-19,Latvia,0,10
2020-03-18,Latvia,0,25
2020-03-17,Latvia,0,5
2020-03-16,Latvia,0,5
2020-03-15,Latvia,0,7
2020-03-14,Latvia,0,3
2020-03-13,Latvia,0,6
2020-03-12,Latvia,0,2
2020-03-11,Latvia,0,2
2020-03-10,Latvia,0,3
2020-03-09,Latvia,0,1
2020-03-08,Latvia,0,1
2020-03-03,Latvia,0,1
2020-04-17,Lithuania,0,58
2020-04-16,Lithuania,0,21
2020-04-15,Lithuania,0,0
2020-04-14,Lithuania,0,8
2020-04-13,Lithuania,0,9
2020-04-12,Lithuania,0,54
2020-04-11,Lithuania,0,44
2020-04-10,Lithuania,0,43
2020-04-09,Lithuania,0,32
2020-04-08,Lithuania,0,37
2020-04-07,Lithuania,0,32
2020-04-06,Lithuania,0,40
2020-04-05,Lithuania,0,0
2020-04-04,Lithuania,0,122
2020-04-03,Lithuania,0,68
2020-04-02,Lithuania,0,48
2020-04-01,Lithuania,0,49
2020-03-31,Lithuania,0,0
2020-03-30,Lithuania,0,90
2020-03-29,Lithuania,0,36
2020-03-28,Lithuania,0,59
2020-03-27,Lithuania,0,25
2020-03-26,Lithuania,0,65
2020-03-25,Lithuania,0,30
2020-03-24,Lithuania,0,36
2020-03-23,Lithuania,0,38
2020-03-22,Lithuania,0,36
2020-03-21,Lithuania,0,21
2020-03-20,Lithuania,0,15
2020-03-19,Lithuania,0,8
2020-03-18,Lithuania,0,8
2020-03-17,Lithuania,0,3
2020-03-16,Lithuania,0,5
2020-03-15,Lithuania,0,3
2020-03-14,Lithuania,0,3
2020-03-12,Lithuania,0,0
2020-03-11,Lithuania,0,2
2020-03-02,Lithuania,0,0
2020-03-01,Lithuania,0,0
2020-02-29,Lithuania,0,0
2020-02-28,Lithuania,0,1
2020-02-27,Lithuania,0,0
2020-02-26,Lithuania,0,0
2020-02-25,Lithuania,0,0
2020-02-24,Lithuania,0,0
2020-02-23,Lithuania,0,0
2020-02-22,Lithuania,0,0
2020-02-21,Lithuania,0,0
2020-02-20,Lithuania,0,0
2020-02-19,Lithuania,0,0
2020-02-18,Lithuania,0,0
2020-02-17,Lithuania,0,0
2020-02-16,Lithuania,0,0
2020-02-15,Lithuania,0,0
2020-02-14,Lithuania,0,0
2020-02-13,Lithuania,0,0
2020-02-12,Lithuania,0,0
2020-02-11,Lithuania,0,0
2020-02-10,Lithuania,0,0
2020-02-09,Lithuania,0,0
2020-02-08,Lithuania,0,0
2020-02-07,Lithuania,0,0
2020-02-06,Lithuania,0,0
2020-02-05,Lithuania,0,0
2020-02-04,Lithuania,0,0
2020-02-03,Lithuania,0,0
2020-02-02,Lithuania,0,0
2020-02-01,Lithuania,0,0
2020-01-31,Lithuania,0,0
2020-01-30,Lithuania,0,0
2020-01-29,Lithuania,0,0
2020-01-28,Lithuania,0,0
2020-01-27,Lithuania,0,0
2020-01-26,Lithuania,0,0
2020-01-25,Lithuania,0,0
2020-01-24,Lithuania,0,0
2020-01-23,Lithuania,0,0
2020-01-22,Lithuania,0,0
2020-01-21,Lithuania,0,0
2020-01-20,Lithuania,0,0
2020-01-19,Lithuania,0,0
2020-01-18,Lithuania,0,0
2020-01-17,Lithuania,0,0
2020-01-16,Lithuania,0,0
2020-01-15,Lithuania,0,0
2020-01-14,Lithuania,0,0
2020-01-13,Lithuania,0,0
2020-01-12,Lithuania,0,0
2020-01-11,Lithuania,0,0
2020-01-10,Lithuania,0,0
2020-01-09,Lithuania,0,0
2020-01-08,Lithuania,0,0
2020-01-07,Lithuania,0,0
2020-01-06,Lithuania,0,0
2020-01-05,Lithuania,0,0
2020-01-04,Lithuania,0,0
2020-01-03,Lithuania,0,0
2020-01-02,Lithuania,0,0
2020-01-01,Lithuania,0,0
2019-12-31,Lithuania,0,0
2020-04-17,Luxembourg,0,71
2020-04-16,Luxembourg,0,66
2020-04-15,Luxembourg,0,15
2020-04-14,Luxembourg,0,11
2020-04-13,Luxembourg,0,11
2020-04-12,Luxembourg,0,47
2020-04-11,Luxembourg,0,108
2020-04-10,Luxembourg,0,81
2020-04-09,Luxembourg,0,64
2020-04-08,Luxembourg,0,127
2020-04-07,Luxembourg,0,39
2020-04-06,Luxembourg,0,75
2020-04-05,Luxembourg,0,117
2020-04-04,Luxembourg,0,125
2020-04-03,Luxembourg,0,168
2020-04-02,Luxembourg,0,141
2020-04-01,Luxembourg,0,190
2020-03-31,Luxembourg,0,38
2020-03-30,Luxembourg,0,119
2020-03-29,Luxembourg,0,226
2020-03-28,Luxembourg,0,152
2020-03-27,Luxembourg,0,120
2020-03-26,Luxembourg,0,234
2020-03-25,Luxembourg,0,224
2020-03-24,Luxembourg,0,77
2020-03-23,Luxembourg,0,128
2020-03-22,Luxembourg,0,186
2020-03-21,Luxembourg,0,139
2020-03-20,Luxembourg,0,135
2020-03-19,Luxembourg,0,70
2020-03-18,Luxembourg,0,59
2020-03-17,Luxembourg,0,4
2020-03-16,Luxembourg,0,39
2020-03-14,Luxembourg,0,12
2020-03-13,Luxembourg,0,19
2020-03-12,Luxembourg,0,0
2020-03-11,Luxembourg,0,2
2020-03-09,Luxembourg,0,2
2020-03-07,Luxembourg,0,2
2020-03-02,Luxembourg,0,0
2020-03-01,Luxembourg,0,1
2020-02-29,Luxembourg,0,0
2020-02-28,Luxembourg,0,0
2020-02-27,Luxembourg,0,0
2020-02-26,Luxembourg,0,0
2020-02-25,Luxembourg,0,0
2020-02-24,Luxembourg,0,0
2020-02-23,Luxembourg,0,0
2020-02-22,Luxembourg,0,0
2020-02-21,Luxembourg,0,0
2020-02-20,Luxembourg,0,0
2020-02-19,Luxembourg,0,0
2020-02-18,Luxembourg,0,0
2020-02-17,Luxembourg,0,0
2020-02-16,Luxembourg,0,0
2020-02-15,Luxembourg,0,0
2020-02-14,Luxembourg,0,0
2020-02-13,Luxembourg,0,0
2020-02-12,Luxembourg,0,0
2020-02-11,Luxembourg,0,0
2020-02-10,Luxembourg,0,0
2020-02-09,Luxembourg,0,0
2020-02-08,Luxembourg,0,0
2020-02-07,Luxembourg,0,0
2020-02-06,Luxembourg,0,0
2020-02-05,Luxembourg,0,0
2020-02-04,Luxembourg,0,0
2020-02-03,Luxembourg,0,0
2020-02-02,Luxembourg,0,0
2020-02-01,Luxembourg,0,0
2020-01-31,Luxembourg,0,0
2020-01-30,Luxembourg,0,0
2020-01-29,Luxembourg,0,0
2020-01-28,Luxembourg,0,0
2020-01-27,Luxembourg,0,0
2020-01-26,Luxembourg,0,0
2020-01-25,Luxembourg,0,0
2020-01-24,Luxembourg,0,0
2020-01-23,Luxembourg,0,0
2020-01-22,Luxembourg,0,0
2020-01-21,Luxembourg,0,0
2020-01-20,Luxembourg,0,0
2020-01-19,Luxembourg,0,0
2020-01-18,Luxembourg,0,0
2020-01-17,Luxembourg,0,0
2020-01-16,Luxembourg,0,0
2020-01-15,Luxembourg,0,0
2020-01-14,Luxembourg,0,0
2020-01-13,Luxembourg,0,0
2020-01-12,Luxembourg,0,0
2020-01-11,Luxembourg,0,0
2020-01-10,Luxembourg,0,0
2020-01-09,Luxembourg,0,0
2020-01-08,Luxembourg,0,0
2020-01-07,Luxembourg,0,0
2020-01-06,Luxembourg,0,0
2020-01-05,Luxembourg,0,0
2020-01-04,Luxembourg,0,0
2020-01-03,Luxembourg,0,0
2020-01-02,Luxembourg,0,0
2020-01-01,Luxembourg,0,0
2019-12-31,Luxembourg,0,0
2020-04-17,Malta,0,13
2020-04-16,Malta,0,6
2020-04-15,Malta,0,9
2020-04-14,Malta,0,6
2020-04-13,Malta,0,8
2020-04-12,Malta,0,20
2020-04-11,Malta,0,13
2020-04-10,Malta,0,38
2020-04-09,Malta,0,6
2020-04-08,Malta,0,52
2020-04-07,Malta,0,7
2020-04-06,Malta,0,21
2020-04-05,Malta,0,11
2020-04-04,Malta,0,7
2020-04-03,Malta,0,7
2020-04-02,Malta,0,21
2020-04-01,Malta,0,11
2020-03-31,Malta,0,5
2020-03-30,Malta,0,2
2020-03-29,Malta,0,10
2020-03-28,Malta,0,5
2020-03-27,Malta,0,5
2020-03-26,Malta,0,9
2020-03-25,Malta,0,13
2020-03-24,Malta,0,17
2020-03-23,Malta,0,17
2020-03-22,Malta,0,9
2020-03-21,Malta,0,11
2020-03-20,Malta,0,5
2020-03-19,Malta,0,10
2020-03-18,Malta,0,8
2020-03-17,Malta,0,9
2020-03-16,Malta,0,3
2020-03-15,Malta,0,6
2020-03-14,Malta,0,3
2020-03-13,Malta,0,3
2020-03-12,Malta,0,2
2020-03-10,Malta,0,1
2020-03-08,Malta,0,3
2020-04-17,Netherlands,0,1061
2020-04-16,Netherlands,0,734
2020-04-15,Netherlands,0,868
2020-04-14,Netherlands,0,964
2020-04-13,Netherlands,0,1174
2020-04-12,Netherlands,0,1316
2020-04-11,Netherlands,0,1335
2020-04-10,Netherlands,0,1213
2020-04-09,Netherlands,0,969
2020-04-08,Netherlands,0,777
2020-04-07,Netherlands,0,952
2020-04-06,Netherlands,0,1224
2020-04-05,Netherlands,0,904
2020-04-04,Netherlands,0,1026
2020-04-03,Netherlands,0,1083
2020-04-02,Netherlands,0,1019
2020-04-01,Netherlands,0,845
2020-03-31,Netherlands,0,884
2020-03-30,Netherlands,0,1104
2020-03-29,Netherlands,0,1159
2020-03-28,Netherlands,0,1172
2020-03-27,Netherlands,0,1019
2020-03-26,Netherlands,0,852
2020-03-25,Netherlands,0,811
2020-03-24,Netherlands,0,545
2020-03-23,Netherlands,0,573
2020-03-22,Netherlands,0,637
2020-03-21,Netherlands,0,534
2020-03-20,Netherlands,0,409
2020-03-19,Netherlands,0,346
2020-03-18,Netherlands,0,292
2020-03-17,Netherlands,0,278
2020-03-16,Netherlands,0,176
2020-03-15,Netherlands,0,155
2020-03-14,Netherlands,0,190
2020-03-13,Netherlands,0,111
2020-03-12,Netherlands,0,121
2020-03-11,Netherlands,0,61
2020-03-10,Netherlands,0,56
2020-03-09,Netherlands,0,77
2020-03-08,Netherlands,0,60
2020-03-07,Netherlands,0,46
2020-03-06,Netherlands,0,44
2020-03-05,Netherlands,0,10
2020-03-04,Netherlands,0,10
2020-03-03,Netherlands,0,5
2020-03-02,Netherlands,0,6
2020-03-01,Netherlands,0,5
2020-02-29,Netherlands,0,1
2020-02-28,Netherlands,0,1
2020-02-27,Netherlands,0,0
2020-02-26,Netherlands,0,0
2020-02-25,Netherlands,0,0
2020-02-24,Netherlands,0,0
2020-02-23,Netherlands,0,0
2020-02-22,Netherlands,0,0
2020-02-21,Netherlands,0,0
2020-02-20,Netherlands,0,0
2020-02-19,Netherlands,0,0
2020-02-18,Netherlands,0,0
2020-02-17,Netherlands,0,0
2020-02-16,Netherlands,0,0
2020-02-15,Netherlands,0,0
2020-02-14,Netherlands,0,0
2020-02-13,Netherlands,0,0
2020-02-12,Netherlands,0,0
2020-02-11,Netherlands,0,0
2020-02-10,Netherlands,0,0
2020-02-09,Netherlands,0,0
2020-02-08,Netherlands,0,0
2020-02-07,Netherlands,0,0
2020-02-06,Netherlands,0,0
2020-02-05,Netherlands,0,0
2020-02-04,Netherlands,0,0
2020-02-03,Netherlands,0,0
2020-02-02,Netherlands,0,0
2020-02-01,Netherlands,0,0
2020-01-31,Netherlands,0,0
2020-01-30,Netherlands,0,0
2020-01-29,Netherlands,0,0
2020-01-28,Netherlands,0,0
2020-01-27,Netherlands,0,0
2020-01-26,Netherlands,0,0
2020-01-25,Netherlands,0,0
2020-01-24,Netherlands,0,0
2020-01-23,Netherlands,0,0
2020-01-22,Netherlands,0,0
2020-01-21,Netherlands,0,0
2020-01-20,Netherlands,0,0
2020-01-19,Netherlands,0,0
2020-01-18,Netherlands,0,0
2020-01-17,Netherlands,0,0
2020-01-16,Netherlands,0,0
2020-01-15,Netherlands,0,0
2020-01-14,Netherlands,0,0
2020-01-13,Netherlands,0,0
2020-01-12,Netherlands,0,0
2020-01-11,Netherlands,0,0
2020-01-10,Netherlands,0,0
2020-01-09,Netherlands,0,0
2020-01-08,Netherlands,0,0
2020-01-07,Netherlands,0,0
2020-01-06,Netherlands,0,0
2020-01-05,Netherlands,0,0
2020-01-04,Netherlands,0,0
2020-01-03,Netherlands,0,0
2020-01-02,Netherlands,0,0
2020-01-01,Netherlands,0,0
2019-12-31,Netherlands,0,0
2020-04-17,Poland,0,336
2020-04-16,Poland,0,380
2020-04-15,Poland,0,268
2020-04-14,Poland,0,260
2020-04-13,Poland,0,318
2020-04-12,Poland,0,401
2020-04-11,Poland,0,380
2020-04-10,Poland,0,370
2020-04-09,Poland,0,357
2020-04-08,Poland,0,435
2020-04-07,Poland,0,311
2020-04-06,Poland,0,475
2020-04-05,Poland,0,244
2020-04-04,Poland,0,437
2020-04-03,Poland,0,392
2020-04-02,Poland,0,243
2020-04-01,Poland,0,256
2020-03-31,Poland,0,193
2020-03-30,Poland,0,224
2020-03-29,Poland,0,249
2020-03-28,Poland,0,168
2020-03-27,Poland,0,170
2020-03-26,Poland,0,150
2020-03-25,Poland,0,152
2020-03-24,Poland,0,115
2020-03-23,Poland,0,98
2020-03-22,Poland,0,111
2020-03-21,Poland,0,70
2020-03-20,Poland,0,68
2020-03-19,Poland,0,49
2020-03-18,Poland,0,61
2020-03-17,Poland,0,52
2020-03-16,Poland,0,21
2020-03-15,Poland,0,36
2020-03-14,Poland,0,19
2020-03-13,Poland,0,18
2020-03-12,Poland,0,9
2020-03-11,Poland,0,5
2020-03-10,Poland,0,6
2020-03-09,Poland,0,5
2020-03-08,Poland,0,1
2020-03-07,Poland,0,4
2020-03-04,Poland,0,1
2020-04-17,Portugal,0,750
2020-04-16,Portugal,0,643
2020-04-15,Portugal,0,514
2020-04-14,Portugal,0,349
2020-04-13,Portugal,0,598
2020-04-12,Portugal,0,515
2020-04-11,Portugal,0,1516
2020-04-10,Portugal,0,815
2020-04-09,Portugal,0,699
2020-04-08,Portugal,0,712
2020-04-07,Portugal,0,452
2020-04-06,Portugal,0,754
2020-04-05,Portugal,0,638
2020-04-04,Portugal,0,852
2020-04-03,Portugal,0,783
2020-04-02,Portugal,0,808
2020-04-01,Portugal,0,1035
